dataset,sid,key,group,scenario,split
d3,9000000000008716028,KIC 8716028,dsct_flag1,,dev
d3,9000000000008758366,KIC 8758366,dsct_flag1,,dev
d3,9000000000008777609,KIC 8777609,dsct_flag1,,holdout
d3,9000000000008777843,KIC 8777843,dsct_flag1,,holdout
d3,9000000000008783270,KIC 8783270,dsct_flag1,,dev
d3,9000000000008848942,KIC 8848942,dsct_flag1,,dev
d3,9000000000008907618,KIC 8907618,dsct_flag1,,dev
d3,9000000000008908544,KIC 8908544,dsct_flag1,,dev
d3,9000000000008908767,KIC 8908767,dsct_flag1,,holdout
d3,9000000000008912730,KIC 8912730,dsct_flag1,,dev
d3,9000000000008916266,KIC 8916266,dsct_flag1,,dev
d3,9000000000008960514,KIC 8960514,dsct_flag1,,dev
d3,9000000000008963002,KIC 8963002,dsct_flag1,,dev
d3,9000000000008974140,KIC 8974140,dsct_flag1,,dev
d3,9000000000008975644,KIC 8975644,dsct_flag1,,dev
d3,9000000000008976589,KIC 8976589,dsct_flag1,,holdout
d3,9000000000008979487,KIC 8979487,dsct_flag1,,holdout
d3,9000000000009005210,KIC 9005210,dsct_flag1,,dev
d3,9000000000009028104,KIC 9028104,dsct_flag1,,dev
d3,9000000000009047103,KIC 9047103,dsct_flag1,,holdout
d3,9000000000009051487,KIC 9051487,dsct_flag1,,holdout
d3,9000000000009115188,KIC 9115188,dsct_flag1,,dev
d3,9000000000009118716,KIC 9118716,dsct_flag1,,dev
d3,9000000000009119402,KIC 9119402,dsct_flag1,,dev
d3,9000000000009137447,KIC 9137447,dsct_flag1,,holdout
d3,9000000000009152634,KIC 9152634,dsct_flag1,,dev
d3,9000000000009171954,KIC 9171954,dsct_flag1,,dev
d3,9000000000009178501,KIC 9178501,dsct_flag1,,holdout
d3,9000000000009180906,KIC 9180906,dsct_flag1,,dev
d3,9000000000009206046,KIC 9206046,dsct_flag1,,dev
d3,9000000000009210037,KIC 9210037,dsct_flag1,,holdout
d3,9000000000009214444,KIC 9214444,dsct_flag1,,dev
d3,9000000000009227120,KIC 9227120,dsct_flag1,,dev
d3,9000000000009228115,KIC 9228115,dsct_flag1,,holdout
d3,9000000000009242059,KIC 9242059,dsct_flag1,,holdout
d3,9000000000009244177,KIC 9244177,dsct_flag1,,holdout
d3,9000000000009244992,KIC 9244992,dsct_flag1,,dev
d3,9000000000009265050,KIC 9265050,dsct_flag1,,dev
d3,9000000000009267042,KIC 9267042,dsct_flag1,,dev
d3,9000000000009279862,KIC 9279862,dsct_flag1,,dev
d3,9000000000009291275,KIC 9291275,dsct_flag1,,holdout
d3,9000000000009303033,KIC 9303033,dsct_flag1,,holdout
d3,9000000000009303041,KIC 9303041,dsct_flag1,,holdout
d3,9000000000009304409,KIC 9304409,dsct_flag1,,holdout
d3,9000000000009324334,KIC 9324334,dsct_flag1,,dev
d3,9000000000009343888,KIC 9343888,dsct_flag1,,dev
d3,9000000000009364179,KIC 9364179,dsct_flag1,,holdout
d3,9000000000009364192,KIC 9364192,dsct_flag1,,dev
d3,9000000000009366994,KIC 9366994,dsct_flag1,,dev
d3,9000000000009369047,KIC 9369047,dsct_flag1,,holdout
d3,9000000000009402020,KIC 9402020,dsct_flag1,,dev
d3,9000000000009415300,KIC 9415300,dsct_flag1,,dev
d3,9000000000009466030,KIC 9466030,dsct_flag1,,dev
d3,9000000000009469775,KIC 9469775,dsct_flag1,,holdout
d3,9000000000009471399,KIC 9471399,dsct_flag1,,holdout
d3,9000000000009488445,KIC 9488445,dsct_flag1,,holdout
d3,9000000000009488454,KIC 9488454,dsct_flag1,,dev
d3,9000000000009529640,KIC 9529640,dsct_flag1,,dev
d3,9000000000009536515,KIC 9536515,dsct_flag1,,holdout
d3,9000000000009594915,KIC 9594915,dsct_flag1,,holdout
d3,9000000000009596355,KIC 9596355,dsct_flag1,,dev_smoke
d3,9000000000009612697,KIC 9612697,dsct_flag1,,holdout
d3,9000000000009613175,KIC 9613175,dsct_flag1,,holdout
d3,9000000000009614124,KIC 9614124,dsct_flag1,,dev
d3,9000000000009630640,KIC 9630640,dsct_flag1,,dev
d3,9000000000009640891,KIC 9640891,dsct_flag1,,holdout
d3,9000000000009649801,KIC 9649801,dsct_flag1,,holdout
d3,9000000000009656741,KIC 9656741,dsct_flag1,,holdout
d3,9000000000009666465,KIC 9666465,dsct_flag1,,holdout
d3,9000000000009699950,KIC 9699950,dsct_flag1,,dev
d3,9000000000009706609,KIC 9706609,dsct_flag1,,holdout
d3,9000000000009716528,KIC 9716528,dsct_flag1,,dev
d3,9000000000009716609,KIC 9716609,dsct_flag1,,holdout
d3,9000000000009724292,KIC 9724292,dsct_flag1,,dev
d3,9000000000009725543,KIC 9725543,dsct_flag1,,holdout
d3,9000000000009730397,KIC 9730397,dsct_flag1,,holdout
d3,9000000000009788612,KIC 9788612,dsct_flag1,,dev
d3,9000000000009812716,KIC 9812716,dsct_flag1,,dev
d3,9000000000009818160,KIC 9818160,dsct_flag1,,dev
d3,9000000000009837573,KIC 9837573,dsct_flag1,,holdout
d3,9000000000009839184,KIC 9839184,dsct_flag1,,dev
d3,9000000000009845898,KIC 9845898,dsct_flag1,,dev
d3,9000000000009849107,KIC 9849107,dsct_flag1,,holdout
d3,9000000000009851822,KIC 9851822,dsct_flag1,,dev
d3,9000000000009895857,KIC 9895857,dsct_flag1,,holdout
d3,9000000000009896277,KIC 9896277,dsct_flag1,,holdout
d3,9000000000009903360,KIC 9903360,dsct_flag1,,dev
d3,9000000000009908621,KIC 9908621,dsct_flag1,,holdout
d3,9000000000009936518,KIC 9936518,dsct_flag1,,dev
d3,9000000000009942562,KIC 9942562,dsct_flag1,,dev
d3,9000000000009945390,KIC 9945390,dsct_flag1,,dev
d3,9000000000009953617,KIC 9953617,dsct_flag1,,holdout
d3,9000000000009959422,KIC 9959422,dsct_flag1,,dev
d3,9000000000009966976,KIC 9966976,dsct_flag1,,dev
d3,9000000000009970841,KIC 9970841,dsct_flag1,,holdout
d3,9000000000010014604,KIC 10014604,dsct_flag1,,dev
d3,9000000000010019347,KIC 10019347,dsct_flag1,,holdout
d3,9000000000010031634,KIC 10031634,dsct_flag1,,dev
d3,9000000000010034489,KIC 10034489,dsct_flag1,,holdout
d3,9000000000010035150,KIC 10035150,dsct_flag1,,dev
d3,9000000000010056297,KIC 10056297,dsct_flag1,,holdout
d3,9000000000010056931,KIC 10056931,dsct_flag1,,holdout
d3,9000000000010071056,KIC 10071056,dsct_flag1,,dev
d3,9000000000010095496,KIC 10095496,dsct_flag1,,dev
d3,9000000000010095685,KIC 10095685,dsct_flag1,,holdout
d3,9000000000010134571,KIC 10134571,dsct_flag1,,holdout
d3,9000000000010147217,KIC 10147217,dsct_flag1,,holdout
d3,9000000000010159927,KIC 10159927,dsct_flag1,,holdout
d3,9000000000010199055,KIC 10199055,dsct_flag1,,holdout
d3,9000000000010213964,KIC 10213964,dsct_flag1,,dev
d3,9000000000010219475,KIC 10219475,dsct_flag1,,holdout
d3,9000000000010224920,KIC 10224920,dsct_flag1,,dev
d3,9000000000010276126,KIC 10276126,dsct_flag1,,dev
d3,9000000000010284901,KIC 10284901,dsct_flag1,,holdout
d3,9000000000010285770,KIC 10285770,dsct_flag1,,dev
d3,9000000000010293818,KIC 10293818,dsct_flag1,,dev
d3,9000000000010322290,KIC 10322290,dsct_flag1,,dev
d3,9000000000010324066,KIC 10324066,dsct_flag1,,dev
d3,9000000000010382922,KIC 10382922,dsct_flag1,,dev
d3,9000000000010415502,KIC 10415502,dsct_flag1,,dev
d3,9000000000010427093,KIC 10427093,dsct_flag1,,holdout
d3,9000000000010468883,KIC 10468883,dsct_flag1,,holdout
d3,9000000000010489265,KIC 10489265,dsct_flag1,,holdout
d3,9000000000010489783,KIC 10489783,dsct_flag1,,holdout
d3,9000000000010586045,KIC 10586045,dsct_flag1,,holdout
d3,9000000000010790706,KIC 10790706,dsct_flag1,,dev
d3,9000000000010862354,KIC 10862354,dsct_flag1,,dev
d3,9000000000010923648,KIC 10923648,dsct_flag1,,dev
d3,9000000000010989859,KIC 10989859,dsct_flag1,,holdout
d3,9000000000010990083,KIC 10990083,dsct_flag1,,holdout
d3,9000000000011027729,KIC 11027729,dsct_flag1,,holdout
d3,9000000000011045341,KIC 11045341,dsct_flag1,,holdout
d3,9000000000011143576,KIC 11143576,dsct_flag1,,dev
d3,9000000000011146648,KIC 11146648,dsct_flag1,,dev
d3,9000000000011179734,KIC 11179734,dsct_flag1,,dev
d3,9000000000011206038,KIC 11206038,dsct_flag1,,dev
d3,9000000000011306611,KIC 11306611,dsct_flag1,,holdout
d3,9000000000011355938,KIC 11355938,dsct_flag1,,dev
d3,9000000000011463950,KIC 11463950,dsct_flag1,,dev
d3,9000000000011464245,KIC 11464245,dsct_flag1,,holdout
d3,9000000000011495305,KIC 11495305,dsct_flag1,,holdout
d3,9000000000011548888,KIC 11548888,dsct_flag1,,dev
d3,9000000000011558455,KIC 11558455,dsct_flag1,,holdout
d3,9000000000011564882,KIC 11564882,dsct_flag1,,dev
d3,9000000000011565950,KIC 11565950,dsct_flag1,,dev
d3,9000000000011569628,KIC 11569628,dsct_flag1,,dev
d3,9000000000011617030,KIC 11617030,dsct_flag1,,dev
d3,9000000000011624521,KIC 11624521,dsct_flag1,,holdout
d3,9000000000011649497,KIC 11649497,dsct_flag1,,holdout
d3,9000000000011770258,KIC 11770258,dsct_flag1,,dev
d3,9000000000011823683,KIC 11823683,dsct_flag1,,holdout
d3,9000000000011852985,KIC 11852985,dsct_flag1,,holdout
d3,9000000000011858293,KIC 11858293,dsct_flag1,,holdout
d3,9000000000011919968,KIC 11919968,dsct_flag1,,dev
d3,9000000000011923562,KIC 11923562,dsct_flag1,,dev
d3,9000000000011972526,KIC 11972526,dsct_flag1,,dev
d3,9000000000011975271,KIC 11975271,dsct_flag1,,holdout
d3,9000000000012013034,KIC 12013034,dsct_flag1,,dev
d3,9000000000012016717,KIC 12016717,dsct_flag1,,holdout
d3,9000000000012055866,KIC 12055866,dsct_flag1,,dev
d3,9000000000012111004,KIC 12111004,dsct_flag1,,dev
d3,9000000000012116239,KIC 12116239,dsct_flag1,,holdout
d3,9000000000012202245,KIC 12202245,dsct_flag1,,holdout
d3,9000000000012357103,KIC 12357103,dsct_flag1,,holdout
d3,9000000000012470709,KIC 12470709,dsct_flag1,,holdout
d3,9000000000012602250,KIC 12602250,dsct_flag1,,dev
d3,9000000000012688835,KIC 12688835,dsct_flag1,,holdout
d3,9000000000001430741,KIC 1430741,dsct_flag2,,holdout
d3,9000000000002449383,KIC 2449383,dsct_flag2,,holdout
d3,9000000000002575952,KIC 2575952,dsct_flag2,,dev
d3,9000000000002988783,KIC 2988783,dsct_flag2,,holdout
d3,9000000000002993589,KIC 2993589,dsct_flag2,,holdout
d3,9000000000003110496,KIC 3110496,dsct_flag2,,dev
d3,9000000000003232218,KIC 3232218,dsct_flag2,,dev
d3,9000000000003341457,KIC 3341457,dsct_flag2,,holdout
d3,9000000000003345665,KIC 3345665,dsct_flag2,,holdout
d3,9000000000003446996,KIC 3446996,dsct_flag2,,dev
d3,9000000000003645863,KIC 3645863,dsct_flag2,,holdout
d3,9000000000003858926,KIC 3858926,dsct_flag2,,dev
d3,9000000000003868832,KIC 3868832,dsct_flag2,,dev
d3,9000000000004466180,KIC 4466180,dsct_flag2,,dev
d3,9000000000004658442,KIC 4658442,dsct_flag2,,dev
d3,9000000000004824197,KIC 4824197,dsct_flag2,,holdout
d3,9000000000004860458,KIC 4860458,dsct_flag2,,dev
d3,9000000000004932417,KIC 4932417,dsct_flag2,,holdout
d3,9000000000004951030,KIC 4951030,dsct_flag2,,dev
d3,9000000000005019101,KIC 5019101,dsct_flag2,,holdout
d3,9000000000005036761,KIC 5036761,dsct_flag2,,holdout
d3,9000000000005110038,KIC 5110038,dsct_flag2,,dev
d3,9000000000005207238,KIC 5207238,dsct_flag2,,dev
d3,9000000000005288937,KIC 5288937,dsct_flag2,,holdout
d3,9000000000005300451,KIC 5300451,dsct_flag2,,holdout
d3,9000000000005476473,KIC 5476473,dsct_flag2,,holdout
d3,9000000000005617535,KIC 5617535,dsct_flag2,,holdout
d3,9000000000005707999,KIC 5707999,dsct_flag2,,holdout
d3,9000000000005730867,KIC 5730867,dsct_flag2,,holdout
d3,9000000000006291473,KIC 6291473,dsct_flag2,,holdout
d3,9000000000006460258,KIC 6460258,dsct_flag2,,dev
d3,9000000000006529902,KIC 6529902,dsct_flag2,,dev
d3,9000000000006595406,KIC 6595406,dsct_flag2,,dev
d3,9000000000006706038,KIC 6706038,dsct_flag2,,dev
d3,9000000000007059699,KIC 7059699,dsct_flag2,,holdout
d3,9000000000007198734,KIC 7198734,dsct_flag2,,dev
d3,9000000000007463623,KIC 7463623,dsct_flag2,,holdout
d3,9000000000007499407,KIC 7499407,dsct_flag2,,holdout
d3,9000000000007511980,KIC 7511980,dsct_flag2,,dev
d3,9000000000007778826,KIC 7778826,dsct_flag2,,dev
d3,9000000000007840896,KIC 7840896,dsct_flag2,,dev
d3,9000000000007908011,KIC 7908011,dsct_flag2,,holdout
d3,9000000000008106097,KIC 8106097,dsct_flag2,,holdout
d3,9000000000008197019,KIC 8197019,dsct_flag2,,holdout
d3,9000000000008198031,KIC 8198031,dsct_flag2,,holdout
d3,9000000000008263970,KIC 8263970,dsct_flag2,,dev
d3,9000000000008264075,KIC 8264075,dsct_flag2,,holdout
d3,9000000000008264274,KIC 8264274,dsct_flag2,,dev
d3,9000000000008265126,KIC 8265126,dsct_flag2,,dev
d3,9000000000008364412,KIC 8364412,dsct_flag2,,dev
d3,9000000000008379283,KIC 8379283,dsct_flag2,,holdout
d3,9000000000008390631,KIC 8390631,dsct_flag2,,holdout
d3,9000000000008390921,KIC 8390921,dsct_flag2,,holdout
d3,9000000000008521059,KIC 8521059,dsct_flag2,,holdout
d3,9000000000008566113,KIC 8566113,dsct_flag2,,holdout
d3,9000000000008591404,KIC 8591404,dsct_flag2,,dev
d3,9000000000008827572,KIC 8827572,dsct_flag2,,dev
d3,9000000000009095152,KIC 9095152,dsct_flag2,,dev
d3,9000000000009222516,KIC 9222516,dsct_flag2,,dev
d3,9000000000009304367,KIC 9304367,dsct_flag2,,holdout
d3,9000000000009597218,KIC 9597218,dsct_flag2,,dev
d3,9000000000009762390,KIC 9762390,dsct_flag2,,dev
d3,9000000000010091792,KIC 10091792,dsct_flag2,,dev
d3,9000000000010155321,KIC 10155321,dsct_flag2,,holdout
d3,9000000000010481462,KIC 10481462,dsct_flag2,,dev
d3,9000000000010679607,KIC 10679607,dsct_flag2,,holdout
d3,9000000000010873947,KIC 10873947,dsct_flag2,,holdout
d3,9000000000010875239,KIC 10875239,dsct_flag2,,holdout
d3,9000000000011081053,KIC 11081053,dsct_flag2,,holdout
d3,9000000000011147994,KIC 11147994,dsct_flag2,,dev
d3,9000000000011819079,KIC 11819079,dsct_flag2,,holdout
d3,9000000000011824578,KIC 11824578,dsct_flag2,,dev
d3,9000000000011871236,KIC 11871236,dsct_flag2,,dev
d3,9000000000011924366,KIC 11924366,dsct_flag2,,dev
d3,9000000000012268579,KIC 12268579,dsct_flag2,,holdout
d3,9000000000012691831,KIC 12691831,dsct_flag2,,holdout
d3,9000000000000892667,KIC 892667,dsct_flag0,,dev_smoke
d3,9000000000001164418,KIC 1164418,dsct_flag0,,dev
d3,9000000000001430305,KIC 1430305,dsct_flag0,,holdout
d3,9000000000001431091,KIC 1431091,dsct_flag0,,holdout
d3,9000000000001433714,KIC 1433714,dsct_flag0,,dev
d3,9000000000001434800,KIC 1434800,dsct_flag0,,dev
d3,9000000000001575919,KIC 1575919,dsct_flag0,,holdout
d3,9000000000001577077,KIC 1577077,dsct_flag0,,holdout
d3,9000000000001724316,KIC 1724316,dsct_flag0,,dev
d3,9000000000001864178,KIC 1864178,dsct_flag0,,dev
d3,9000000000001864603,KIC 1864603,dsct_flag0,,holdout
d3,9000000000001873030,KIC 1873030,dsct_flag0,,dev
d3,9000000000001873157,KIC 1873157,dsct_flag0,,holdout
d3,9000000000002141938,KIC 2141938,dsct_flag0,,dev
d3,9000000000002155343,KIC 2155343,dsct_flag0,,holdout
d3,9000000000002156425,KIC 2156425,dsct_flag0,,holdout
d3,9000000000002159852,KIC 2159852,dsct_flag0,,dev
d3,9000000000002163636,KIC 2163636,dsct_flag0,,dev
d3,9000000000002164726,KIC 2164726,dsct_flag0,,dev
d3,9000000000002165892,KIC 2165892,dsct_flag0,,dev
d3,9000000000002167334,KIC 2167334,dsct_flag0,,dev
d3,9000000000002306482,KIC 2306482,dsct_flag0,,dev
d3,9000000000002308806,KIC 2308806,dsct_flag0,,dev
d3,9000000000002438566,KIC 2438566,dsct_flag0,,dev
d3,9000000000002442154,KIC 2442154,dsct_flag0,,dev
d3,9000000000002452185,KIC 2452185,dsct_flag0,,holdout
d3,9000000000002452450,KIC 2452450,dsct_flag0,,dev
d3,9000000000002554543,KIC 2554543,dsct_flag0,,holdout
d3,9000000000002555530,KIC 2555530,dsct_flag0,,dev
d3,9000000000002556166,KIC 2556166,dsct_flag0,,dev
d3,9000000000002570469,KIC 2570469,dsct_flag0,,holdout
d3,9000000000002572232,KIC 2572232,dsct_flag0,,dev
d3,9000000000002578891,KIC 2578891,dsct_flag0,,holdout
d3,9000000000002581243,KIC 2581243,dsct_flag0,,holdout
d3,9000000000002581964,KIC 2581964,dsct_flag0,,dev
d3,9000000000002582367,KIC 2582367,dsct_flag0,,holdout
d3,9000000000002583667,KIC 2583667,dsct_flag0,,holdout
d3,9000000000002696217,KIC 2696217,dsct_flag0,,holdout
d3,9000000000002706947,KIC 2706947,dsct_flag0,,holdout
d3,9000000000002708203,KIC 2708203,dsct_flag0,,holdout
d3,9000000000002709111,KIC 2709111,dsct_flag0,,holdout
d3,9000000000002709528,KIC 2709528,dsct_flag0,,dev
d3,9000000000002711067,KIC 2711067,dsct_flag0,,holdout
d3,9000000000002714170,KIC 2714170,dsct_flag0,,dev
d3,9000000000002715487,KIC 2715487,dsct_flag0,,holdout
d3,9000000000002854953,KIC 2854953,dsct_flag0,,holdout
d3,9000000000002855680,KIC 2855680,dsct_flag0,,dev
d3,9000000000002856626,KIC 2856626,dsct_flag0,,dev
d3,9000000000002859173,KIC 2859173,dsct_flag0,,holdout
d3,9000000000002860793,KIC 2860793,dsct_flag0,,holdout
d3,9000000000002860943,KIC 2860943,dsct_flag0,,holdout
d3,9000000000002861753,KIC 2861753,dsct_flag0,,holdout
d3,9000000000002975214,KIC 2975214,dsct_flag0,,dev
d3,9000000000002982949,KIC 2982949,dsct_flag0,,holdout
d3,9000000000002989122,KIC 2989122,dsct_flag0,,dev
d3,9000000000002992364,KIC 2992364,dsct_flag0,,dev
d3,9000000000002992648,KIC 2992648,dsct_flag0,,dev
d3,9000000000002998225,KIC 2998225,dsct_flag0,,holdout
d3,9000000000003003327,KIC 3003327,dsct_flag0,,holdout
d3,9000000000003113440,KIC 3113440,dsct_flag0,,dev
d3,9000000000003115969,KIC 3115969,dsct_flag0,,holdout
d3,9000000000003118952,KIC 3118952,dsct_flag0,,dev
d3,9000000000003120162,KIC 3120162,dsct_flag0,,dev
d3,9000000000003122248,KIC 3122248,dsct_flag0,,dev
d3,9000000000003123830,KIC 3123830,dsct_flag0,,dev
d3,9000000000003128325,KIC 3128325,dsct_flag0,,holdout
d3,9000000000003128673,KIC 3128673,dsct_flag0,,holdout
d3,9000000000003128830,KIC 3128830,dsct_flag0,,dev
d3,9000000000003221077,KIC 3221077,dsct_flag0,,holdout
d3,9000000000003231990,KIC 3231990,dsct_flag0,,dev
d3,9000000000003232582,KIC 3232582,dsct_flag0,,dev
d3,9000000000003234781,KIC 3234781,dsct_flag0,,holdout
d3,9000000000003235821,KIC 3235821,dsct_flag0,,holdout
d3,9000000000003236044,KIC 3236044,dsct_flag0,,dev
d3,9000000000003236536,KIC 3236536,dsct_flag0,,dev
d3,9000000000003238245,KIC 3238245,dsct_flag0,,holdout
d3,9000000000003239487,KIC 3239487,dsct_flag0,,holdout
d3,9000000000003240693,KIC 3240693,dsct_flag0,,holdout
d3,9000000000003245830,KIC 3245830,dsct_flag0,,dev
d3,9000000000003246991,KIC 3246991,dsct_flag0,,holdout
d3,9000000000003248236,KIC 3248236,dsct_flag0,,dev
d3,9000000000003248536,KIC 3248536,dsct_flag0,,dev
d3,9000000000003327055,KIC 3327055,dsct_flag0,,holdout
d3,9000000000003339175,KIC 3339175,dsct_flag0,,holdout
d3,9000000000003340470,KIC 3340470,dsct_flag0,,dev
d3,9000000000003340670,KIC 3340670,dsct_flag0,,dev
d3,9000000000003343037,KIC 3343037,dsct_flag0,,holdout
d3,9000000000003343915,KIC 3343915,dsct_flag0,,holdout
d3,9000000000003345852,KIC 3345852,dsct_flag0,,dev
d3,9000000000003346189,KIC 3346189,dsct_flag0,,holdout
d3,9000000000003346818,KIC 3346818,dsct_flag0,,dev
d3,9000000000003347174,KIC 3347174,dsct_flag0,,dev
d3,9000000000003347798,KIC 3347798,dsct_flag0,,dev
d3,9000000000003348090,KIC 3348090,dsct_flag0,,dev
d3,9000000000003355029,KIC 3355029,dsct_flag0,,holdout
d3,9000000000003356825,KIC 3356825,dsct_flag0,,holdout
d3,9000000000003432989,KIC 3432989,dsct_flag0,,holdout
d3,9000000000003440581,KIC 3440581,dsct_flag0,,holdout
d3,9000000000003440710,KIC 3440710,dsct_flag0,,dev
d3,9000000000003443408,KIC 3443408,dsct_flag0,,dev
d3,9000000000003444426,KIC 3444426,dsct_flag0,,dev
d3,9000000000003445468,KIC 3445468,dsct_flag0,,dev
d3,9000000000003445497,KIC 3445497,dsct_flag0,,holdout
d3,9000000000003445863,KIC 3445863,dsct_flag0,,holdout
d3,9000000000003447919,KIC 3447919,dsct_flag0,,holdout
d3,9000000000003448817,KIC 3448817,dsct_flag0,,holdout
d3,9000000000003449705,KIC 3449705,dsct_flag0,,holdout
d3,9000000000003455706,KIC 3455706,dsct_flag0,,dev
d3,9000000000003456790,KIC 3456790,dsct_flag0,,dev
d3,9000000000003456968,KIC 3456968,dsct_flag0,,dev
d3,9000000000003457689,KIC 3457689,dsct_flag0,,holdout
d3,9000000000003459380,KIC 3459380,dsct_flag0,,dev
d3,9000000000003459775,KIC 3459775,dsct_flag0,,holdout
d3,9000000000003534170,KIC 3534170,dsct_flag0,,dev
d3,9000000000003534192,KIC 3534192,dsct_flag0,,dev
d3,9000000000003539521,KIC 3539521,dsct_flag0,,holdout
d3,9000000000003540935,KIC 3540935,dsct_flag0,,holdout
d3,9000000000003544956,KIC 3544956,dsct_flag0,,dev
d3,9000000000003547930,KIC 3547930,dsct_flag0,,dev
d3,9000000000003549573,KIC 3549573,dsct_flag0,,holdout
d3,9000000000003549831,KIC 3549831,dsct_flag0,,holdout
d3,9000000000003559541,KIC 3559541,dsct_flag0,,holdout
d3,9000000000003559933,KIC 3559933,dsct_flag0,,holdout
d3,9000000000003560366,KIC 3560366,dsct_flag0,,dev
d3,9000000000003561257,KIC 3561257,dsct_flag0,,holdout
d3,9000000000003647234,KIC 3647234,dsct_flag0,,dev
d3,9000000000003648418,KIC 3648418,dsct_flag0,,dev
d3,9000000000003655015,KIC 3655015,dsct_flag0,,holdout
d3,9000000000003656648,KIC 3656648,dsct_flag0,,dev
d3,9000000000003658426,KIC 3658426,dsct_flag0,,dev
d3,9000000000003659087,KIC 3659087,dsct_flag0,,holdout
d3,9000000000003659751,KIC 3659751,dsct_flag0,,holdout
d3,9000000000003660476,KIC 3660476,dsct_flag0,,dev
d3,9000000000003660523,KIC 3660523,dsct_flag0,,holdout
d3,9000000000003661489,KIC 3661489,dsct_flag0,,holdout
d3,9000000000003662358,KIC 3662358,dsct_flag0,,dev
d3,9000000000003662570,KIC 3662570,dsct_flag0,,dev
d3,9000000000003662704,KIC 3662704,dsct_flag0,,dev
d3,9000000000003663111,KIC 3663111,dsct_flag0,,holdout
d3,9000000000003730390,KIC 3730390,dsct_flag0,,dev
d3,9000000000003732609,KIC 3732609,dsct_flag0,,holdout
d3,9000000000003734682,KIC 3734682,dsct_flag0,,dev
d3,9000000000003746949,KIC 3746949,dsct_flag0,,holdout
d3,9000000000003748314,KIC 3748314,dsct_flag0,,dev
d3,9000000000003748474,KIC 3748474,dsct_flag0,,dev
d3,9000000000003748532,KIC 3748532,dsct_flag0,,dev
d3,9000000000003749234,KIC 3749234,dsct_flag0,,dev
d3,9000000000003755217,KIC 3755217,dsct_flag0,,holdout
d3,9000000000003755395,KIC 3755395,dsct_flag0,,holdout
d3,9000000000003757876,KIC 3757876,dsct_flag0,,dev
d3,9000000000003759078,KIC 3759078,dsct_flag0,,dev
d3,9000000000003762165,KIC 3762165,dsct_flag0,,holdout
d3,9000000000003762528,KIC 3762528,dsct_flag0,,dev
d3,9000000000003764428,KIC 3764428,dsct_flag0,,dev
d3,9000000000003839143,KIC 3839143,dsct_flag0,,holdout
d3,9000000000003848351,KIC 3848351,dsct_flag0,,holdout
d3,9000000000003849544,KIC 3849544,dsct_flag0,,dev
d3,9000000000003851286,KIC 3851286,dsct_flag0,,dev
d3,9000000000003854231,KIC 3854231,dsct_flag0,,holdout
d3,9000000000003854825,KIC 3854825,dsct_flag0,,holdout
d3,9000000000003855114,KIC 3855114,dsct_flag0,,dev
